"location","EffectSize","pvalue","att_estimator","ScaledL2Imbalance","power"
"market_008, market_012",-0.1,0,-50.6291623396865,0.876482237311925,1
"market_009, market_010",-0.1,0,-61.0172945611024,0.943012423589656,1
"market_009, market_011",-0.1,0,-32.4253259443013,0.871708875177918,1
"market_009, market_012",-0.1,0,-54.109917155761,0.931975201202544,1
"market_010, market_011",-0.1,0,-56.4045375789456,0.88855735789961,1
"market_010, market_012",-0.1,0,-78.5433217044009,0.787799282852227,1
"market_011, market_012",-0.1,0,-49.7006310740526,0.899325487914617,1
"market_001, market_002",0,0.035,3.38068644680282,0.964497907175739,1
"market_001, market_003",0,0.042,-1.50987000538134,0.943925909857162,1
"market_001, market_004",0,0.655,7.1884912464697,0.970636841524708,0
"market_001, market_005",0,0.086,2.08942799030534,0.881901616053874,1
"market_001, market_006",0,0.343,-2.20479207003622,0.963650895790347,0
"market_001, market_007",0,0.402,2.86298595859898,0.887293545059293,0
"market_001, market_008",0,0.663,5.48333337379004,0.908931237213246,0
"market_001, market_009",0,0.004,-3.72440563967471,0.974094968593302,1
"market_001, market_010",0,0.593,6.20180661720159,0.814286387533384,0
"market_001, market_011",0,0.054,2.40731654024421,0.952248819456799,1
"market_001, market_012",0,0.611,3.78569207162036,0.82278395588236,0
"market_002, market_003",0,0.494,-3.29222280391488,0.814823280976756,0
"market_002, market_004",0,0.478,6.66778411575884,0.789657133799602,0
"market_002, market_005",0,0.03,1.06939890828114,0.906620370650193,1
"market_002, market_006",0,0.19,-3.53282258710767,0.835485621471929,0
"market_002, market_007",0,0.903,1.74329400605594,0.907562660136812,0
"market_002, market_008",0,0.296,3.60828227712857,0.86927998157417,0
"market_002, market_009",0,0.77,-6.61788447524763,0.812564505074986,0
"market_002, market_010",0,0.69,4.15708637985595,0.967530790413933,0
"market_002, market_011",0,0.88,0.633184222120852,0.823354506804159,0
"market_002, market_012",0,0.813,1.59166232894281,0.978944618061054,0
"market_003, market_004",0,0.795,0.89381311131852,0.847629574280607,0
"market_003, market_005",0,0.434,-4.13833449624872,0.97652895712979,0
"market_003, market_006",0,0.123,-9.72704536895071,0.91733445330853,0
"market_003, market_007",0,0.464,-3.09253727186173,0.970203635379511,0
"market_003, market_008",0,0.881,-1.85080241755025,0.915920077529596,0
"market_003, market_009",0,0.153,-9.97371984435914,0.837031227463341,0
"market_003, market_010",0,0.956,-0.411977203241544,0.925090406567838,0
"market_003, market_011",0,0.59,-3.7819086735401,0.894307907371478,0
"market_003, market_012",0,0.752,-3.03704117729688,0.920642830402328,0
"market_004, market_005",0,0.785,4.66771300626475,0.930124582248076,0
"market_004, market_006",0,0.639,0.471188896048456,0.836778643169415,0
"market_004, market_007",0,0.083,4.96685985708992,0.911420562726901,1
"market_004, market_008",0,0.152,7.22610337078819,0.869954753752672,0
"market_004, market_009",0,0.35,-1.69381234725941,0.813844307170038,0
"market_004, market_010",0,0.582,7.25716160788462,0.979503124634865,0
"market_004, market_011",0,0.316,5.30033073263329,0.838710547805409,0
"market_004, market_012",0,0.383,4.57416876698302,0.956785133084558,0
"market_005, market_006",0,0.654,-4.7993202865894,0.983018763952473,0
"market_005, market_007",0,0.326,0.125711393354517,0.92738914804773,0
"market_005, market_008",0,0.395,2.60858905967442,0.965027816130163,0
"market_005, market_009",0,0.61,-6.77384178148272,0.963348502337962,0
"market_005, market_010",0,0.335,3.06564519120106,0.866128847067335,0
"market_005, market_011",0,0.527,0.0960154593752642,0.960931485004156,0
"market_005, market_012",0,0.816,-0.14631717604295,0.835812008803582,0
"market_006, market_007",0,0.182,-4.26874210437511,0.954133187105045,0
"market_006, market_008",0,0.089,-1.93949278249446,0.963595258855846,1
"market_006, market_009",0,0.287,-11.7432841846543,0.900113619618347,0
"market_006, market_010",0,0.414,-1.64366237172232,0.919351795910183,0
"market_006, market_011",0,0.582,-4.39004118777523,0.937827805441742,0
"market_006, market_012",0,0.357,-3.4085124945255,0.89192211573901,0
"market_007, market_008",0,0.42,2.4752569581787,0.940097749904932,0
"market_007, market_009",0,0.19,-5.17007462579906,0.938722946910593,0
"market_007, market_010",0,0.075,4.50582420409111,0.851905208951585,1
"market_007, market_011",0,0.057,1.15123747745825,0.969147880573273,1
"market_007, market_012",0,0.647,1.48410989478387,0.822933680207151,0
"market_008, market_009",0,0.923,-4.17832004492552,0.944355912339282,0
"market_008, market_010",0,0.607,5.05699764482285,0.849832532517661,0
"market_008, market_011",0,0.872,3.00063554255225,0.964218232745345,0
"market_008, market_012",0,0.367,3.10655194602779,0.876482237311925,0
"market_009, market_010",0,0.868,-2.53872313253097,0.943012423589656,0
"market_009, market_011",0,0.096,-6.0538973728727,0.871708875177918,1
"market_009, market_012",0,0.842,-4.51706001290384,0.931975201202544,0
"market_010, market_011",0,0.332,3.45974813534005,0.88855735789961,0
"market_010, market_012",0,0.479,4.54239258131331,0.787799282852227,0
"market_011, market_012",0,0.875,1.27794035451877,0.899325487914617,0
"market_001, market_002",0.1,0,47.4914007325171,0.964497907175739,1
"market_001, market_003",0.1,0,43.4579871374758,0.943925909857162,1
"market_001, market_004",0.1,0,47.3563483893269,0.970636841524708,1
"market_001, market_005",0.1,0,54.9465708474483,0.881901616053874,1
"market_001, market_006",0.1,0,45.5987793585353,0.963650895790347,1
"market_001, market_007",0.1,0,60.1665573871704,0.887293545059293,1
"market_001, market_008",0.1,0,52.6547619452187,0.908931237213246,1
"market_001, market_009",0.1,0,39.3041657888968,0.974094968593302,1
"market_001, market_010",0.1,0,82.7232351886302,0.814286387533384,1
"market_001, market_011",0.1,0,46.8216022545299,0.952248819456799,1
"market_001, market_012",0.1,0,71.4214063573347,0.82278395588236,1
"market_002, market_003",0.1,0.002,24.714920053228,0.814823280976756,1
"market_002, market_004",0.1,0.001,29.8749269729017,0.789657133799602,1
"market_002, market_005",0.1,0,36.9658274797097,0.906620370650193,1
"market_002, market_006",0.1,0,27.3100345557495,0.835485621471929,1
"market_002, market_007",0.1,0,42.0861511489131,0.907562660136812,1
"market_002, market_008",0.1,0,33.8189965628429,0.86927998157417,1
"market_002, market_009",0.1,0.005,19.4499726676095,0.812564505074986,1
"market_002, market_010",0.1,0,63.7178006655703,0.967530790413933,1
"market_002, market_011",0.1,0,28.0867556506923,0.823354506804159,1
"market_002, market_012",0.1,0,52.2666623289429,0.978944618061054,1
"market_003, market_004",0.1,0.001,24.9580988256042,0.847629574280607,1
"market_003, market_005",0.1,0,32.6152369323227,0.97652895712979,1
"market_003, market_006",0.1,0,21.9729546310493,0.91733445330853,1
"market_003, market_007",0.1,0,38.1074627281383,0.970203635379511,1
"market_003, market_008",0.1,0,29.2170547253069,0.915920077529596,1
"market_003, market_009",0.1,0,16.9512801556409,0.837031227463341,1
"market_003, market_010",0.1,0,60.0058799396156,0.925090406567838,1
"market_003, market_011",0.1,0.001,24.5288056121742,0.894307907371478,1
"market_003, market_012",0.1,0,48.495101679846,0.920642830402328,1
"market_004, market_005",0.1,0,36.6212844348362,0.930124582248076,1
"market_004, market_006",0.1,0,27.3711888960485,0.836778643169415,1
"market_004, market_007",0.1,0,41.3668598570899,0.911420562726901,1
"market_004, market_008",0.1,0,33.4939605136454,0.869954753752672,1
"market_004, market_009",0.1,0.006,20.4311876527406,0.813844307170038,1
"market_004, market_010",0.1,0,62.8750187507419,0.979503124634865,1
"market_004, market_011",0.1,0,28.8110450183476,0.838710547805409,1
"market_004, market_012",0.1,0,51.3063116241259,0.956785133084558,1
"market_005, market_006",0.1,0,34.7899654276964,0.983018763952473,1
"market_005, market_007",0.1,0,49.2149971076403,0.92738914804773,1
"market_005, market_008",0.1,0,41.5657319168173,0.965027816130163,1
"market_005, market_009",0.1,0,28.040443932803,0.963348502337962,1
"market_005, market_010",0.1,0,71.372788048344,0.866128847067335,1
"market_005, market_011",0.1,0,36.2960154593753,0.960931485004156,1
"market_005, market_012",0.1,0,59.2751113953857,0.835812008803582,1
"market_006, market_007",0.1,0,39.7669721813392,0.954133187105045,1
"market_006, market_008",0.1,0,31.964078646077,0.963595258855846,1
"market_006, market_009",0.1,0.008,18.0174301010601,0.900113619618347,1
"market_006, market_010",0.1,0,61.6099090568492,0.919351795910183,1
"market_006, market_011",0.1,0,26.7563873836534,0.937827805441742,1
"market_006, market_012",0.1,0,50.9593446483317,0.89192211573901,1
"market_007, market_008",0.1,0,45.8788283867502,0.940097749904932,1
"market_007, market_009",0.1,0,34.0906396599153,0.938722946910593,1
"market_007, market_010",0.1,0,77.2593956326626,0.851905208951585,1
"market_007, market_011",0.1,0,41.7976660488868,0.969147880573273,1
"market_007, market_012",0.1,0,65.3519670376411,0.822933680207151,1
"market_008, market_009",0.1,0,24.9502513836459,0.944355912339282,1
"market_008, market_010",0.1,0,67.6784262162515,0.849832532517661,1
"market_008, market_011",0.1,0,33.514921256838,0.964218232745345,1
"market_008, market_012",0.1,0,56.8422662317422,0.876482237311925,1
"market_009, market_010",0.1,0,55.9398482960405,0.943012423589656,1
"market_009, market_011",0.1,0,20.3175311985559,0.871708875177918,1
"market_009, market_012",0.1,0,45.0757971299533,0.931975201202544,1
"market_010, market_011",0.1,0,63.3240338496258,0.88855735789961,1
"market_010, market_012",0.1,0,87.6281068670277,0.787799282852227,1
"market_011, market_012",0.1,0,52.2565117830903,0.899325487914617,1
