"location","EffectSize","pvalue","att_estimator","ScaledL2Imbalance","power"
"market_003, market_008",0,0.921,-1.10208457166014,0.932320272623708,0
"market_003, market_009",0,0.176,-9.96208674661784,0.862884563109885,0
"market_003, market_010",0,0.894,-0.246973612219855,0.91899544746549,0
"market_004, market_005",0,0.759,4.92036475637821,0.961274841458136,0
"market_004, market_006",0,0.737,0.63109885942455,0.881018755291883,0
"market_004, market_007",0,0.007,5.62220741183293,0.961845541505936,1
"market_004, market_008",0,0.137,8.02169961551609,0.900792836930061,0
"market_004, market_009",0,0.145,-1.51134283256452,0.854539964939487,0
"market_004, market_010",0,0.538,7.42234713894569,0.97381230408519,0
"market_005, market_006",0,0.717,-4.80639614952517,0.986205474656304,0
"market_005, market_007",0,0.39,0.390541734044746,0.933168175294901,0
"market_005, market_008",0,0.463,3.32737885637874,0.96262799480254,0
"market_005, market_009",0,0.6,-6.79968655899763,0.983679668233585,0
"market_005, market_010",0,0.17,3.07338522669371,0.852466599595154,0
"market_006, market_007",0,0.162,-4.29717157558006,0.97210377433065,0
"market_006, market_008",0,0.077,-1.57347199800474,0.974986146645456,1
"market_006, market_009",0,0.263,-11.8547490319578,0.945094419521403,0
"market_006, market_010",0,0.344,-1.38180084162091,0.89663616148526,0
"market_007, market_008",0,0.337,3.32288229138807,0.955673989346147,0
"market_007, market_009",0,0.109,-5.13148233367312,0.969221535344912,0
"market_007, market_010",0,0.003,5.58318433678388,0.842282849969341,1
"market_008, market_009",0,0.918,-3.86200988810203,0.961739852420501,0
"market_008, market_010",0,0.412,5.68430571550289,0.840375093666887,0
"market_009, market_010",0,0.841,-2.38075481466473,0.929022732812551,0
"market_001, market_002",0.1,0,47.7023526984505,0.974598754201719,1
"market_001, market_003",0.1,0,43.6866376781242,0.962288123087766,1
"market_001, market_004",0.1,0,47.6473187781515,0.976441362506332,1
"market_001, market_005",0.1,0,55.3296254018869,0.859940806487964,1
"market_001, market_006",0.1,0,45.9171452103317,0.947931722540022,1
"market_001, market_007",0.1,0,60.9850269816609,0.887961871713766,1
"market_001, market_008",0.1,0,54.3484076231204,0.937193095200103,1
"market_001, market_009",0.1,0,39.6004329176929,0.970007245475372,1
"market_001, market_010",0.1,0,84.332912562929,0.854512690845389,1
"market_002, market_003",0.1,0.001,24.7498797571957,0.835762124349166,1
"market_002, market_004",0.1,0,30.9247775490747,0.831934234584069,1
"market_002, market_005",0.1,0,37.0635857239866,0.937208976276196,1
"market_002, market_006",0.1,0,27.2845432024999,0.875454969015464,1
"market_002, market_007",0.1,0,42.6712517460995,0.964410290319945,1
"market_002, market_008",0.1,0,34.3165713453714,0.899515495109195,1
"market_002, market_009",0.1,0.005,19.3290045048199,0.850730011353401,1
"market_002, market_010",0.1,0,63.908386942505,0.965086170704357,1
"market_003, market_004",0.1,0.006,25.2269797214804,0.865128089647483,1
"market_003, market_005",0.1,0,32.5499544546458,0.98356152066527,1
"market_003, market_006",0.1,0,21.9175733330439,0.935910587540658,1
"market_003, market_007",0.1,0,38.2132420407317,0.977083763958861,1
"market_003, market_008",0.1,0,29.9657725711971,0.932320272623708,1
"market_003, market_009",0.1,0.001,16.9629132533821,0.862884563109885,1
"market_003, market_010",0.1,0,60.1708835306373,0.91899544746549,1
"market_004, market_005",0.1,0,36.8739361849497,0.961274841458136,1
"market_004, market_006",0.1,0,27.5310988594246,0.881018755291883,1
"market_004, market_007",0.1,0,42.022207411833,0.961845541505936,1
"market_004, market_008",0.1,0,34.2895567583733,0.900792836930061,1
"market_004, market_009",0.1,0.002,20.6136571674355,0.854539964939487,1
"market_004, market_010",0.1,0,63.0402042818029,0.97381230408519,1
"market_005, market_006",0.1,0,34.7828895647606,0.986205474656304,1
"market_005, market_007",0.1,0,49.4798274483305,0.933168175294901,1
"market_005, market_008",0.1,0,42.2845217135216,0.96262799480254,1
"market_005, market_009",0.1,0,28.0145991552881,0.983679668233585,1
"market_005, market_010",0.1,0,71.3805280838367,0.852466599595154,1
"market_006, market_007",0.1,0,39.7385427101343,0.97210377433065,1
"market_006, market_008",0.1,0,32.3300994305667,0.974986146645456,1
"market_006, market_009",0.1,0.002,17.9059652537565,0.945094419521403,1
"market_006, market_010",0.1,0,61.8717705869506,0.89663616148526,1
"market_007, market_008",0.1,0,46.7264537199595,0.955673989346147,1
"market_007, market_009",0.1,0,34.1292319520412,0.969221535344912,1
"market_007, market_010",0.1,0,78.3367557653554,0.842282849969341,1
"market_008, market_009",0.1,0.001,25.2665615404694,0.961739852420501,1
"market_008, market_010",0.1,0,68.3057342869315,0.840375093666887,1
"market_009, market_010",0.1,0,56.0978166139067,0.929022732812551,1
